Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,Defensive 3 Seconds Violations,PenaltyFg3Pct,OffFTReboundPct,OffAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,PenaltyCorner3FGM,HeaveAttempts,LostBallOutOfBoundsTurnovers,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,Travels,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,Arc3PctBlocked,Transition Take Fouls Drawn,Charge Fouls,Transition Take Fouls,Charge Fouls Drawn,Season,3SecondViolations
40:00,77,77,14,12,8,154,8.0,22,1.0,4.0,6.0,6,12,7.0,14,5.0,8.0,2.0,5,14,1.0,2.0,,21,48,10,22,14,86,1.0,5.0,1.0,2.0,2.0,7,5.0,11,2.0,2.0,18,22,20,27,3.0,2.0,14,5,3.0,11,9,20,4,5.0,3.0,2,6.0,49,2.0,7.0,16,13,3.0,32,11,43,1.0,6,4.0,2.0,4,2.0,4,6,,10,2.0,1.0,8,14,2.0,2.0,19,2.0,3.0,17,3.0,9,2.0,5,1.0,1.0,5.0,,,6,,79,18.0,14,1.0,,0.5238095238095238,0.55,0.9,0.45454545454545453,0.5,0.45454545454545453,0.4375,0.2,0.45454545454545453,0.5142857142857142,0.35714285714285715,0.6153846153846154,0.5512820512820513,0.3888888888888889,0.6923076923076923,0.3142857142857143,0.0625,0.09090909090909091,0.08333333333333333,0.4,0.75,0.52,0.25925925925925924,0.8421052631578947,0.18181818181818182,0.6590909090909091,0.23684210526315788,0.6666666666666666,0.125,0.3333333333333333,0.3076923076923077,0.8333333333333334,0.6666666666666666,0.8666666666666667,0.75,0.02857142857142857,92.4,,16.545454545454547,14.623376623376624,15.779220779220779,13.61038961038961,0.3142857142857143,0.36363636363636365,0.4,0.375,0.17142857142857143,0.5,0.5454545454545454,0.3333333333333333,0.2,0.5,0.5,0.8571428571428571,0.11428571428571428,0.625,0.625,1.0,0.2,0.35714285714285715,0.35714285714285715,0.8,0.5714285714285714,0.25,0.2857142857142857,0.5,1.0,0.46153846153846156,0.15384615384615385,,0.6285714285714286,0.35714285714285715,0.508425,0.5561416666666666,0.5097807692307692,0.11842105263157894,0.16666666666666666,0.08139534883720931,0.20930232558139536,8.239583333333334,25.013636363636362,0.18181818181818182,2024-09-11,1022400215,IND,3.0,,,,2.0,2.0,,1.0,0.6666666666666666,0.21428571428571427,,,,0.5,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,2024,
40:00,80,82,5,18,5,162,11.0,16,1.0,1.0,1.0,4,14,4.0,10,4.0,9.0,1.0,5,21,,2.0,2.0,19,40,9,30,13,78,1.0,1.0,,3.0,,2,,1,3.0,3.0,3,26,12,27,,,20,5,2.0,13,9,22,5,4.0,9.0,2,2.0,53,,5.0,13,14,4.0,31,5,36,1.0,7,7.0,,5,1.0,5,4,,9,1.0,1.0,7,18,2.0,,16,2.0,1.0,18,2.0,7,3.0,3,1.0,1.0,3.0,,,4,2.0,76,,3,3.0,,0.6842105263157895,0.6842105263157895,1.0,0.3,,0.3103448275862069,0.475,1.0,,0.4642857142857143,0.25,,0.4935897435897436,0.25,0.25,0.42857142857142855,0.05,0.125,,0.5555555555555556,1.0,0.7777777777777778,0.23809523809523808,0.8666666666666667,,0.8181818181818182,0.12195121951219512,0.1,,,0.7142857142857143,0.8333333333333334,0.8,0.8461538461538461,1.0,0.02564102564102564,97.2,0.5,16.0125,13.646341463414634,15.5875,13.195121951219512,0.22857142857142856,0.6875,0.7857142857142857,0.8181818181818182,0.2,0.2857142857142857,0.2857142857142857,0.5,0.14285714285714285,0.4,0.4,0.5,0.12857142857142856,0.4444444444444444,0.4444444444444444,1.0,0.3,0.23809523809523808,0.23809523809523808,1.0,0.25,1.0,0.5,,,0.25,0.25,0.5,0.6571428571428571,0.25,0.5048884057971015,0.485675,0.6129333333333333,0.09333333333333334,0.15555555555555556,0.02564102564102564,0.038461538461538464,8.07,26.39333333333333,0.0625,2024-09-13,1022400220,IND,,,1.0,,,,,,,0.8,0.25,,,,,,1.0,,,,3.0,,,1.0,,,,,,,,1.0,,,1.0,,,,2024,
40:00,73,74,4,14,6,147,5.0,7,2.0,2.0,1.0,13,28,7.0,12,3.0,7.0,1.0,7,17,,2.0,2.0,25,47,10,24,4,84,3.0,3.0,,2.0,3.0,9,1.0,2,3.0,,5,30,20,27,3.0,,17,7,3.0,15,9,24,6,3.0,3.0,9,3.0,57,3.0,3.0,9,18,4.0,31,6,37,2.0,5,4.0,1.0,2,4.0,2,5,,7,,,9,14,1.0,,11,1.0,,6,2.0,4,,4,,,1.0,,3.0,4,3.0,75,5.0,4,,,0.6,0.6,0.9,0.4166666666666667,,0.4166666666666667,0.5319148936170213,1.0,0.5,0.5633802816901409,0.6,0.5,0.5753424657534246,0.75,0.5,0.3380281690140845,0.06382978723404255,0.14285714285714285,0.07142857142857142,0.2857142857142857,1.0,0.782608695652174,0.13636363636363635,0.6923076923076923,0.25,0.75,0.17647058823529413,0.06666666666666667,0.375,,0.8,0.75,1.0,0.6666666666666666,0.75,0.06451612903225806,88.2,0.75,16.671232876712327,15.986486486486486,16.21917808219178,15.432432432432432,0.09859154929577464,0.7142857142857143,0.8333333333333334,0.6,0.39436619718309857,0.4642857142857143,0.5,0.6923076923076923,0.16901408450704225,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.09859154929577464,0.42857142857142855,0.42857142857142855,1.0,0.23943661971830985,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.4,1.0,0.4,,,0.2,0.2,0.4,0.43661971830985913,0.4117647058823529,0.4541035211267605,0.5521666666666667,0.40186,0.0547945205479452,0.08163265306122448,0.10714285714285714,0.05952380952380952,9.570212765957447,24.758333333333336,0.0547945205479452,2024-09-15,1022400228,CON,,,,,1.0,,,0.3333333333333333,,0.5,,,,,,1.0,,,0.2,1.0,,,,,,,,,,,,,,,,,,1.0,2024,
40:00,74,74,17,8,3,148,13.0,17,1.0,2.0,5.0,6,16,4.0,7,2.0,5.0,,7,15,,,3.0,23,40,9,20,12,85,1.0,2.0,,,,2,6.0,11,3.0,3.0,18,22,24,21,6.0,2.0,15,7,1.0,11,7,18,5,2.0,5.0,3,3.0,43,,3.0,7,21,1.0,29,3,32,1.0,5,3.0,2.0,7,1.0,3,4,4.0,11,1.0,3.0,5,11,,,16,,1.0,14,2.0,7,1.0,2,,,,,2.0,2,,83,18.0,17,1.0,1.0,0.4782608695652174,0.5,0.7777777777777778,0.45,,0.45,0.575,0.5,0.5454545454545454,0.6083333333333333,0.5,0.5357142857142857,0.6439393939393939,0.5,0.6,0.3333333333333333,0.025,,0.0625,0.6363636363636364,1.0,0.8076923076923077,0.17647058823529413,1.0,,0.8484848484848485,0.10714285714285714,0.1,,,0.6666666666666666,0.6,1.0,1.0,,0.037037037037037035,88.8,,17.37837837837838,15.054054054054054,17.243243243243242,14.756756756756756,0.2833333333333333,0.7647058823529411,0.7647058823529411,0.38461538461538464,0.26666666666666666,0.375,0.4,0.5,0.11666666666666667,0.5714285714285714,0.5714285714285714,0.75,0.08333333333333333,0.4,0.4,1.0,0.25,0.4666666666666667,0.4666666666666667,0.7142857142857143,1.0,0.5,,,,0.35714285714285715,,0.21428571428571427,0.6166666666666667,0.4666666666666667,0.4868925,0.4828,0.4473857142857143,0.1076923076923077,0.15555555555555556,0.023529411764705882,0.21176470588235294,7.915000000000001,24.625,0.22972972972972974,2024-09-17,1022400234,SEA,3.0,,,1.0,1.0,,,0.3333333333333333,,0.5,,,,0.6,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,2024,
40:00,83,82,7,11,10,165,6.0,8,1.0,1.0,3.0,14,27,,3,3.0,10.0,,12,27,,1.0,1.0,20,38,15,37,13,98,6.0,8.0,,2.0,1.0,13,4.0,4,1.0,1.0,9,24,16,30,15.0,4.0,27,12,2.0,12,10,22,8,2.0,5.0,7,,54,7.0,5.0,8,22,2.0,32,13,45,3.0,8,5.0,3.0,7,2.0,4,6,3.0,13,2.0,1.0,9,15,1.0,1.0,12,,2.0,16,2.0,9,,7,,,1.0,,6.0,7,5.0,85,9.0,7,1.0,,0.6,0.6666666666666666,0.6666666666666666,0.40540540540540543,,0.40540540540540543,0.5263157894736842,0.75,1.0,0.5666666666666667,0.6,0.8,0.5975609756097561,0.5909090909090909,0.9,0.49333333333333335,0.05263157894736842,,0.07407407407407407,0.5384615384615384,1.0,0.7586206896551724,0.2777777777777778,0.7272727272727273,0.3181818181818182,0.75,0.3,0.23076923076923078,0.26666666666666666,0.42857142857142855,1.0,0.7619047619047619,0.6666666666666666,0.7272727272727273,,0.07894736842105263,99.0,0.7142857142857143,15.951807228915662,13.121951219512194,15.27710843373494,12.646341463414634,0.10666666666666667,0.75,0.75,0.8333333333333334,0.36,0.5185185185185185,0.56,0.5,0.04,,,,0.13333333333333333,0.3,0.3,0.6666666666666666,0.36,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.1,1.0,0.1,,,0.6,,0.2,0.6,0.4444444444444444,0.5013153333333333,0.46426,0.5192599999999999,0.10975609756097561,0.2,0.1326530612244898,0.09183673469387756,6.560526315789474,24.62972972972973,0.08433734939759036,2024-09-19,1022400239,DAL,3.0,,1.0,,,1.0,,,1.0,0.5,0.1,,,1.0,,,,1.0,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,2024,
40:00,79,80,18,29,12,159,11.0,19,1.0,4.0,4.0,5,25,1.0,6,1.0,7.0,1.0,10,25,1.0,5.0,6.0,17,50,11,32,11,78,3.0,9.0,1.0,5.0,1.0,10,6.0,13,7.0,5.0,23,22,12,21,12.0,,25,10,7.0,11,7,18,6,1.0,6.0,4,1.0,43,5.0,9.0,12,16,3.0,31,15,46,2.0,4,2.0,2.0,7,2.0,6,3,1.0,10,1.0,3.0,10,20,1.0,1.0,16,,,13,5.0,7,,2,,,,,2.0,2,1.0,68,23.0,18,3.0,,0.6470588235294118,0.6470588235294118,0.6363636363636364,0.34375,0.2,0.34375,0.34,0.3333333333333333,0.46153846153846156,0.40853658536585363,0.32142857142857145,0.45,0.45294117647058824,0.35714285714285715,0.5227272727272727,0.3902439024390244,0.14,0.10526315789473684,0.2,0.7,1.0,0.8,0.2727272727272727,0.8,0.23809523809523808,0.8,0.25925925925925924,0.25,0.2,0.3333333333333333,0.75,0.875,0.75,0.7692307692307693,1.0,0.0425531914893617,95.4,0.5,16.569620253164558,13.6375,15.632911392405063,13.4375,0.23170731707317074,0.5789473684210527,0.6470588235294118,0.5454545454545454,0.3048780487804878,0.2,0.25,0.8,0.07317073170731707,0.16666666666666666,0.16666666666666666,1.0,0.08536585365853659,0.14285714285714285,0.14285714285714285,1.0,0.3048780487804878,0.4,0.4,0.6,0.2857142857142857,0.25,0.35714285714285715,0.2,1.0,0.2,0.05,0.3,0.6219512195121951,0.4,0.47526585365853663,0.45267777777777773,0.48022,0.08333333333333333,0.1346153846153846,0.1282051282051282,0.2948717948717949,6.62,24.675,0.22784810126582278,2025-05-17,1022500005,NYL,4.0,,,2.0,2.0,1.0,,0.2857142857142857,1.0,0.5,,,,1.0,0.3333333333333333,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,2025,
40:00,79,79,24,22,11,158,12.0,25,3.0,4.0,11.0,3,10,1.0,6,4.0,10.0,2.0,6,16,1.0,3.0,5.0,16,41,10,26,25,87,5.0,6.0,2.0,4.0,5.0,21,5.0,15,7.0,7.0,26,12,20,30,,2.0,15,6,3.0,6,10,16,6,4.0,5.0,1,,42,5.0,8.0,9,22,1.0,32,14,46,2.0,9,8.0,1.0,4,3.0,2,9,2.0,13,1.0,6.0,6,18,1.0,,21,1.0,2.0,30,1.0,13,1.0,4,,,3.0,,1.0,4,3.0,66,26.0,24,3.0,1.0,0.375,0.4,1.0,0.38461538461538464,0.5,0.4,0.3902439024390244,0.8333333333333334,0.3333333333333333,0.4626865671641791,0.8,0.4318181818181818,0.5370370370370371,0.8076923076923077,0.5,0.3880597014925373,0.07317073170731707,0.04,0.1,0.3076923076923077,0.5,0.7857142857142857,0.32,0.6923076923076923,0.3333333333333333,0.7560975609756098,0.325,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.8,0.6923076923076923,,0.05405405405405406,94.8,0.75,15.39240506329114,14.987341772151899,14.08860759493671,13.759493670886076,0.373134328358209,0.48,0.5,0.4166666666666667,0.14925373134328357,0.3,0.3333333333333333,0.3333333333333333,0.08955223880597014,0.16666666666666666,0.2,,0.14925373134328357,0.4,0.4,1.0,0.23880597014925373,0.375,0.375,1.0,0.4,0.75,0.3,0.3333333333333333,1.0,0.5,0.09090909090909091,0.22727272727272727,0.7611940298507462,0.4,0.5516090909090909,0.5166928571428572,0.5425023809523809,0.175,0.24528301886792453,0.2413793103448276,0.2988505747126437,5.426829268292683,25.407692307692308,0.3037974683544304,2025-05-20,1022500010,CON,4.0,1.0,1.0,3.0,3.0,1.0,,0.42857142857142855,0.3333333333333333,0.46153846153846156,0.1,1.0,1.0,0.36363636363636365,0.6,,1.0,1.0,0.4,,2.0,,1.0,0.3333333333333333,0.037037037037037035,,,,0.16666666666666666,,,,,,,1.0,,,2025,
40:00,76,76,23,18,10,152,,1,,,1.0,12,26,4.0,9,2.0,14.0,4.0,6,19,2.0,2.0,5.0,16,36,8,33,19,75,2.0,5.0,2.0,2.0,4.0,14,6.0,12,9.0,6.0,30,16,16,21,3.0,4.0,19,6,3.0,8,7,15,5,2.0,,5,3.0,37,5.0,5.0,7,19,1.0,27,10,37,1.0,9,5.0,4.0,2,3.0,2,8,,10,2.0,2.0,8,18,1.0,2.0,18,2.0,,20,,4,4.0,5,1.0,1.0,1.0,,4.0,6,4.0,61,30.0,23,1.0,2.0,0.5,0.5714285714285714,0.875,0.24242424242424243,1.0,0.24242424242424243,0.4444444444444444,0.4,0.5,0.4057971014492754,0.7142857142857143,0.5714285714285714,0.47468354430379744,0.7777777777777778,0.625,0.4782608695652174,0.08333333333333333,1.0,0.07692307692307693,0.2,1.0,0.7916666666666666,0.2631578947368421,0.7,0.2,0.7647058823529411,0.22727272727272727,0.23076923076923078,0.23076923076923078,0.16666666666666666,0.6666666666666666,0.75,1.0,0.7,,0.023809523809523808,91.2,0.6666666666666666,15.328947368421053,16.25,14.789473684210526,15.776315789473685,0.014492753623188406,,,,0.37681159420289856,0.46153846153846156,0.5,0.4166666666666667,0.13043478260869565,0.4444444444444444,0.4444444444444444,0.75,0.2028985507246377,0.14285714285714285,0.14285714285714285,1.0,0.2753623188405797,0.3157894736842105,0.3157894736842105,0.8333333333333334,,,0.2857142857142857,1.0,1.0,0.047619047619047616,0.19047619047619047,0.23809523809523808,0.4927536231884058,0.3157894736842105,0.4493347826086957,0.29782000000000003,0.44605952380952385,0.08,0.1,0.18666666666666668,0.4,8.872222222222222,24.60909090909091,0.3026315789473684,2025-05-23,1022500018,WAS,,,,2.0,4.0,,,0.4444444444444444,,1.0,,,,,0.4,2.0,,1.0,0.2,0.5,,,2.0,,0.05714285714285714,,,,,,,,,,2.0,,,,2025,
40:00,81,82,20,9,6,163,8.0,12,1.0,1.0,3.0,11,26,1.0,3,1.0,5.0,3.0,8,20,1.0,2.0,6.0,20,41,9,25,15,82,3.0,3.0,1.0,2.0,,9,3.0,6,9.0,3.0,18,22,18,24,3.0,2.0,19,8,2.0,11,8,19,7,1.0,3.0,7,1.0,46,2.0,4.0,6,14,,20,6,26,1.0,7,6.0,1.0,7,3.0,5,6,2.0,13,1.0,5.0,6,10,1.0,,18,,1.0,20,2.0,11,,8,,,4.0,,4.0,8,4.0,73,18.0,20,,,0.55,0.5789473684210527,0.8888888888888888,0.36,0.5,0.375,0.4878048780487805,1.0,0.5,0.5075757575757576,0.9,0.5,0.5466666666666666,0.9,0.5294117647058824,0.3787878787878788,0.04878048780487805,,0.07692307692307693,0.5384615384615384,,0.7,0.2,0.8571428571428571,0.13333333333333333,0.7407407407407407,0.17142857142857143,0.21428571428571427,0.09090909090909091,0.25,0.625,0.8,0.5,0.8,1.0,0.030303030303030304,97.8,0.5,15.506172839506172,13.951219512195122,15.037037037037036,13.609756097560975,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.375,0.3939393939393939,0.4230769230769231,0.4583333333333333,0.6363636363636364,0.045454545454545456,0.3333333333333333,0.3333333333333333,1.0,0.07575757575757576,0.2,0.2,1.0,0.30303030303030304,0.4,0.4,0.875,0.2,1.0,0.4,0.5,1.0,0.2,0.2,0.4,0.5606060606060606,0.42105263157894735,0.47244923076923073,0.4979375,0.5047321428571429,0.14666666666666667,0.22,0.10975609756097561,0.21951219512195122,7.309756097560975,25.131999999999998,0.24691358024691357,2025-05-25,1022500026,SEA,1.0,,,3.0,3.0,,,0.3333333333333333,,0.25,,,,0.3333333333333333,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,2025,1.0
40:00,83,81,21,14,7,164,5.0,7,1.0,1.0,1.0,11,27,4.0,11,5.0,8.0,1.0,7,17,4.0,5.0,9.0,20,45,12,25,20,96,2.0,2.0,4.0,5.0,1.0,17,2.0,9,10.0,3.0,22,22,18,33,3.0,2.0,17,7,,11,11,22,6,5.0,2.0,6,3.0,55,2.0,4.0,12,11,2.0,25,7,32,,12,9.0,3.0,6,2.0,5,5,1.0,11,1.0,2.0,7,16,,1.0,19,1.0,2.0,23,2.0,10,1.0,7,,,2.0,,5.0,7,5.0,79,22.0,21,3.0,1.0,0.55,0.5789473684210527,0.9166666666666666,0.48,0.8,0.48,0.4444444444444444,1.0,0.2222222222222222,0.5428571428571428,1.1428571428571428,0.5,0.5949367088607594,1.2142857142857142,0.5,0.35714285714285715,,,,0.5454545454545454,1.0,0.6111111111111112,0.16666666666666666,0.75,0.16666666666666666,0.6764705882352942,0.16666666666666666,0.06666666666666667,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6428571428571429,1.0,0.7777777777777778,0.7142857142857143,,98.4,0.7142857142857143,14.987951807228916,14.271604938271604,14.457831325301205,13.802469135802468,0.1,0.7142857142857143,0.7142857142857143,0.4,0.38571428571428573,0.4074074074074074,0.4074074074074074,0.5454545454545454,0.15714285714285714,0.36363636363636365,0.36363636363636365,0.75,0.11428571428571428,0.625,0.625,1.0,0.24285714285714285,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.14285714285714285,1.0,0.7142857142857143,0.8,1.0,0.05263157894736842,0.05263157894736842,0.47368421052631576,0.45714285714285713,0.4117647058823529,0.45543,0.50417,0.44485789473684206,0.14102564102564102,0.18867924528301888,0.17708333333333334,0.22916666666666666,8.555555555555555,24.68,0.25301204819277107,2025-05-30,1022500037,LAS,1.0,,,4.0,5.0,1.0,,0.5,1.0,,,,,1.0,0.4444444444444444,1.0,,1.0,0.42857142857142855,1.0,,,1.0,,0.04,,,,,,1.0,2.0,,,,,,,2025,
40:00,77,78,7,11,9,155,3.0,3,1.0,1.0,,12,33,2.0,3,3.0,11.0,,7,14,,,1.0,17,39,10,25,11,75,2.0,3.0,1.0,1.0,,7,2.0,3,1.0,3.0,10,18,16,24,6.0,2.0,14,7,3.0,9,8,17,6,2.0,2.0,7,,42,4.0,5.0,9,18,1.0,28,9,37,1.0,11,9.0,2.0,5,3.0,2,13,3.0,18,5.0,2.0,2,17,3.0,3.0,16,3.0,2.0,14,4.0,5,1.0,4,,,,,4.0,4,3.0,68,8.0,6,2.0,,0.5294117647058824,0.5625,0.8,0.4,1.0,0.4,0.4358974358974359,0.6666666666666666,0.6666666666666666,0.5,0.875,0.875,0.5514705882352942,0.875,1.0,0.390625,0.07692307692307693,,0.09090909090909091,0.2777777777777778,1.0,0.782608695652174,0.22727272727272727,0.6923076923076923,0.26666666666666666,0.75,0.24324324324324326,0.23809523809523808,0.14285714285714285,0.375,,0.8235294117647058,0.6666666666666666,0.6363636363636364,1.0,0.029411764705882353,93.0,0.75,15.935064935064934,15.038461538461538,15.25974025974026,14.23076923076923,0.046875,1.0,1.0,0.6666666666666666,0.515625,0.36363636363636365,0.4,0.5833333333333334,0.046875,0.6666666666666666,0.6666666666666666,,0.171875,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.21875,0.5,0.5,0.8571428571428571,0.25,1.0,,,,,,0.25,0.4375,0.5,0.45108203125,0.50435,0.3784125,0.1044776119402985,0.125,0.09333333333333334,0.13333333333333333,8.371794871794872,24.631999999999998,0.09090909090909091,2025-06-01,1022500043,SEA,,1.0,1.0,1.0,1.0,,,1.0,,,0.25,1.0,,,1.0,,,3.0,,,,,2.0,,0.07407407407407407,,1.0,,,,,,,,,,,1.0,2025,
40:00,80,81,33,7,7,161,2.0,3,,1.0,2.0,11,25,3.0,9,,7.0,,6,18,,2.0,12.0,16,37,6,25,18,68,2.0,4.0,,2.0,,4,9.0,14,12.0,9.0,36,10,22,18,,2.0,18,6,3.0,5,6,11,6,,,5,,28,4.0,4.0,14,12,,26,8,34,1.0,5,2.0,3.0,7,3.0,5,6,2.0,13,2.0,1.0,9,14,1.0,2.0,23,,1.0,25,1.0,8,5.0,1,1.0,1.0,,,1.0,2,1.0,64,36.0,33,,4.0,0.3125,0.3333333333333333,1.0,0.24,,0.24,0.43243243243243246,0.5,0.6428571428571429,0.4032258064516129,0.3333333333333333,0.5192307692307693,0.4594594594594595,0.3333333333333333,0.5454545454545454,0.4032258064516129,0.08108108108108109,,0.12,0.5384615384615384,,0.631578947368421,0.19047619047619047,0.7777777777777778,0.21052631578947367,0.7027027027027027,0.2,0.21428571428571427,0.16666666666666666,0.2857142857142857,0.5,0.5454545454545454,0.8333333333333334,0.875,,0.02702702702702703,96.6,0.5,14.3875,15.419753086419753,13.975,14.88888888888889,0.04838709677419355,0.6666666666666666,0.6666666666666666,,0.4032258064516129,0.44,0.5,0.45454545454545453,0.14516129032258066,0.3333333333333333,0.3333333333333333,,0.11290322580645161,,,,0.2903225806451613,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,0.3333333333333333,,,0.07692307692307693,,0.46153846153846156,0.45161290322580644,0.3333333333333333,0.4579120967741936,0.48855,0.44530384615384616,0.11594202898550725,0.18181818181818182,0.058823529411764705,0.5294117647058824,9.378378378378379,24.872,0.4125,2025-06-07,1022500052,GSV,2.0,,,3.0,3.0,,,0.25,,1.0,,,,1.0,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,,2025,
